class_type,WRIST_X,WRIST_Y,WRIST_Z,THUMB_CMC_X,THUMB_CMC_Y,THUMB_CMC_Z,THUMB_MCP_X,THUMB_MCP_Y,THUMB_MCP_Z,THUMB_IP_X,THUMB_IP_Y,THUMB_IP_Z,THUMB_TIP_X,THUMB_TIP_Y,THUMB_TIP_Z,INDEX_FINGER_MCP_X,INDEX_FINGER_MCP_Y,INDEX_FINGER_MCP_Z,INDEX_FINGER_PIP_X,INDEX_FINGER_PIP_Y,INDEX_FINGER_PIP_Z,INDEX_FINGER_DIP_X,INDEX_FINGER_DIP_Y,INDEX_FINGER_DIP_Z,INDEX_FINGER_TIP_X,INDEX_FINGER_TIP_Y,INDEX_FINGER_TIP_Z,MIDDLE_FINGER_MCP_X,MIDDLE_FINGER_MCP_Y,MIDDLE_FINGER_MCP_Z,MIDDLE_FINGER_PIP_X,MIDDLE_FINGER_PIP_Y,MIDDLE_FINGER_PIP_Z,MIDDLE_FINGER_DIP_X,MIDDLE_FINGER_DIP_Y,MIDDLE_FINGER_DIP_Z,MIDDLE_FINGER_TIP_X,MIDDLE_FINGER_TIP_Y,MIDDLE_FINGER_TIP_Z,RING_FINGER_MCP_X,RING_FINGER_MCP_Y,RING_FINGER_MCP_Z,RING_FINGER_PIP_X,RING_FINGER_PIP_Y,RING_FINGER_PIP_Z,RING_FINGER_DIP_X,RING_FINGER_DIP_Y,RING_FINGER_DIP_Z,RING_FINGER_TIP_X,RING_FINGER_TIP_Y,RING_FINGER_TIP_Z,PINKY_MCP_X,PINKY_MCP_Y,PINKY_MCP_Z,PINKY_PIP_X,PINKY_PIP_Y,PINKY_PIP_Z,PINKY_DIP_X,PINKY_DIP_Y,PINKY_DIP_Z,PINKY_TIP_X,PINKY_TIP_Y,PINKY_TIP_Z
21,667.6902008056641,618.215081691742,5.293683713603059e-08,581.722354888916,590.8557772636414,-0.04436046630144119,524.860725402832,503.46567392349243,-0.058826152235269547,518.1550598144531,405.8312165737152,-0.06614324450492859,512.8079223632812,322.3746907711029,-0.06919671595096588,573.9928436279297,375.6422996520996,-0.02667984925210476,631.8799781799316,373.7198317050934,-0.05327330529689789,699.3794631958008,404.5109260082245,-0.07345651090145111,765.768928527832,425.954350233078,-0.08521278202533722,634.3472099304199,363.783438205719,-0.015418393537402153,702.9841232299805,362.74577736854553,-0.04306758567690849,767.7706146240234,394.9116861820221,-0.059782642871141434,826.2119293212891,421.5363013744354,-0.06721772253513336,684.6696853637695,376.63554310798645,-0.010015071369707584,752.2304534912109,378.17415475845337,-0.04099614545702934,807.9717636108398,403.68386149406433,-0.052242446690797806,857.5575828552246,422.892769575119,-0.05322377756237984,730.257568359375,402.78003215789795,-0.008422529324889183,783.1332206726074,400.75923442840576,-0.032973308116197586,816.9162368774414,422.61860489845276,-0.04033813253045082,846.2426376342773,435.7174515724182,-0.040359895676374435
21,730.0643920898438,589.6882438659668,1.5629389338300825e-07,622.1170234680176,554.16264295578,-0.0356447771191597,540.098705291748,463.9527440071106,-0.047153327614068985,507.9901313781738,365.0411903858185,-0.053944047540426254,482.8971290588379,286.3617539405823,-0.05764864757657051,587.7557945251465,373.63836765289307,-0.014048632234334946,603.2378196716309,320.68296790122986,-0.036878034472465515,658.6142921447754,311.14768266677856,-0.05881376191973686,717.7179336547852,306.62731289863586,-0.07377014309167862,655.9602355957031,359.84387397766113,-0.006524072028696537,681.8467140197754,300.96155405044556,-0.029682207852602005,736.3767242431641,286.0555636882782,-0.050318676978349686,788.5193252563477,283.5375165939331,-0.06400879472494125,711.3765907287598,362.48178362846375,-0.004413725342601538,740.471134185791,297.85285234451294,-0.030647804960608482,779.6063232421875,282.2502815723419,-0.04530095309019089,819.1533851623535,288.37881803512573,-0.051826294511556625,766.640739440918,375.7003962993622,-0.0055235084146261215,792.147388458252,321.5322732925415,-0.027919532731175423,818.151741027832,307.39006876945496,-0.03802589327096939,843.0920791625977,305.2410399913788,-0.04246995598077774
21,761.806583404541,561.0932993888855,-1.487826324364505e-07,655.1999473571777,499.09220337867737,-0.014858285896480083,597.4350929260254,393.05349469184875,-0.017208706587553024,582.6991081237793,295.59255480766296,-0.019697794690728188,552.1022987365723,226.71703219413757,-0.019664347171783447,664.5834732055664,334.18981075286865,0.013990267179906368,667.4912452697754,270.83466053009033,-0.0008439394878223538,673.5156440734863,267.96117782592773,-0.017448894679546356,676.2425994873047,271.8294167518616,-0.028925850987434387,731.502571105957,332.58283495903015,0.012759733945131302,736.6814804077148,272.0898699760437,0.0009119143942371011,737.4954986572266,265.1480770111084,-0.013217399828135967,737.0538711547852,261.5082335472107,-0.023787815123796463,790.7452011108398,344.7367823123932,0.006801247131079435,801.5494537353516,286.17011547088623,-0.0077299694530665874,794.1664123535156,281.1145806312561,-0.012916820123791695,787.8250122070312,285.7462191581726,-0.015564530156552792,851.7054748535156,366.2541389465332,-0.0011683873599395156,858.4151458740234,315.17141461372375,-0.01112351380288601,843.585376739502,309.9400770664215,-0.011327924206852913,830.8774566650391,313.48883271217346,-0.010844768956303596
21,649.1760063171387,604.230945110321,6.861145607217622e-08,559.5458221435547,572.0154690742493,-0.04559817910194397,499.8820495605469,484.4613754749298,-0.060950830578804016,485.7198715209961,390.6005930900574,-0.06936855614185333,479.4118881225586,310.19811630249023,-0.07357105612754822,546.847972869873,365.46592354774475,-0.02627496048808098,601.5090751647949,349.34383034706116,-0.05515757575631142,669.898796081543,375.0315284729004,-0.07679329812526703,732.3031425476074,396.91819310188293,-0.08841127902269363,608.2371711730957,357.7514612674713,-0.014632169157266617,671.2185287475586,335.31115651130676,-0.04654279723763466,739.1904830932617,362.156378030777,-0.0656648799777031,795.670051574707,391.3796353340149,-0.07301284372806549,659.5733642578125,370.6370723247528,-0.00906676147133112,719.5068740844727,352.8265714645386,-0.04359816014766693,775.2777671813965,374.55017924308777,-0.05663645640015602,821.2762641906738,396.64480090141296,-0.056939736008644104,705.1421928405762,395.3298854827881,-0.00712257856503129,756.1650466918945,379.27770137786865,-0.0339798666536808,790.8491706848145,394.60517406463623,-0.042580269277095795,819.0628051757812,407.53777742385864,-0.042374156415462494
21,760.6965065002441,576.7644596099854,1.013512118674953e-07,658.4263801574707,540.7755661010742,-0.0344662182033062,587.1913719177246,444.47765350341797,-0.04838724806904793,553.0229187011719,345.0804376602173,-0.05762587487697601,503.96535873413086,279.68076825141907,-0.0645446628332138,617.2897911071777,336.1735939979553,-0.02153647504746914,648.1672096252441,307.98078775405884,-0.047270506620407104,708.1336212158203,318.0369472503662,-0.06957828253507614,771.2483596801758,326.43933176994324,-0.08395400643348694,681.2128829956055,322.64541149139404,-0.015108490362763405,724.8167610168457,289.91170048713684,-0.03870954364538193,783.4994888305664,303.6115336418152,-0.054486531764268875,838.747673034668,319.3474853038788,-0.06365576386451721,740.2272033691406,330.6085467338562,-0.013495241291821003,782.0860862731934,293.775851726532,-0.03871766850352287,826.4345169067383,304.4076669216156,-0.047059040516614914,868.4485816955566,321.3084805011749,-0.04888584464788437,799.1201019287109,353.17540884017944,-0.01522065605968237,833.1073951721191,321.9707500934601,-0.035181235522031784,862.6357269287109,331.3314878940582,-0.04010413959622383,890.2361297607422,340.24869561195374,-0.04027223959565163
21,774.1630554199219,536.2053394317627,-4.855843940276827e-07,717.9061317443848,444.0931212902069,-0.0015384001890197396,726.0428810119629,320.63838958740234,-0.0017033697804436088,753.8858413696289,242.32959687709808,-0.004351282492280006,768.3041381835938,177.72763788700104,-0.006471558008342981,834.45556640625,268.67433428764343,0.010193931870162487,793.4275817871094,224.91310715675354,-0.009450886398553848,742.9306411743164,204.83159065246582,-0.02862754836678505,695.2614212036133,197.37040400505066,-0.040452808141708374,876.1972618103027,286.05656147003174,0.0011005172273144126,820.2021217346191,238.4054982662201,-0.015825817361474037,763.7789726257324,221.36821389198303,-0.030019905418157578,710.9377098083496,216.41900718212128,-0.038443587720394135,908.5533142089844,319.55650448799133,-0.011272676289081573,844.3630027770996,271.7876386642456,-0.029280250892043114,780.6758308410645,251.15814685821533,-0.036905206739902496,724.5404434204102,236.68266713619232,-0.03977150097489357,930.0722694396973,370.58377146720886,-0.024423742666840553,876.188793182373,326.0285997390747,-0.04046191647648811,825.7605743408203,306.0745418071747,-0.04579766467213631,781.8261909484863,287.00767278671265,-0.047284726053476334
21,789.6334648132324,606.9864964485168,-7.705073130637174e-07,711.8086624145508,520.1422119140625,-0.01812671311199665,676.6062927246094,405.8069157600403,-0.02988186664879322,679.6285629272461,319.02442932128906,-0.04109247773885727,685.3177642822266,244.3660855293274,-0.050209853798151016,786.9568634033203,309.331591129303,-0.02169875241816044,732.3146438598633,317.12371945381165,-0.049026381224393845,696.8749809265137,378.050719499588,-0.06594190001487732,669.968433380127,425.717875957489,-0.0743463858962059,850.8185577392578,334.28978204727173,-0.02536478079855442,795.0408554077148,347.3827064037323,-0.05431351438164711,743.5486793518066,412.52877831459045,-0.06754875928163528,701.5708351135254,464.67426896095276,-0.07295902073383331,904.9711990356445,378.5132074356079,-0.03168516978621483,854.4643592834473,395.54173707962036,-0.061518844217061996,794.3403053283691,452.1895408630371,-0.06523430347442627,745.4605865478516,494.65062618255615,-0.06232857331633568,946.2618255615234,436.3936257362366,-0.03917897865176201,906.6399192810059,438.95570397377014,-0.06122875586152077,854.2257499694824,477.9902458190918,-0.062143392860889435,810.3424644470215,508.77609372138977,-0.058229342103004456
21,674.567813873291,622.7126312255859,4.990166502238935e-08,565.8599281311035,586.3057637214661,-0.028325557708740234,480.3006362915039,495.8476746082306,-0.03613819554448128,445.6368827819824,400.39320945739746,-0.04111555218696594,425.9110736846924,323.3321750164032,-0.04276623576879501,528.2997894287109,415.7239329814911,-0.002647712593898177,530.4979133605957,361.5901207923889,-0.023263996466994286,580.6379127502441,356.8138039112091,-0.04341714829206467,630.7686424255371,354.27061915397644,-0.05662134289741516,595.3439712524414,403.52022528648376,0.0024830547627061605,603.2274055480957,345.9752547740936,-0.017610134556889534,648.2656288146973,336.0759723186493,-0.03501477837562561,691.5596580505371,334.5137679576874,-0.04594770446419716,654.1501808166504,405.39512157440186,0.0021551749669015408,666.9330024719238,342.9751181602478,-0.020591722801327705,696.6864395141602,334.0981435775757,-0.0310097374022007,728.1508255004883,341.7810308933258,-0.03454948589205742,713.3456611633301,415.66998839378357,-0.0010561635717749596,727.800235748291,362.6556873321533,-0.019420180469751358,746.0014915466309,352.27067828178406,-0.0261161420494318,765.9867095947266,352.0156002044678,-0.02819768525660038
21,729.8355674743652,591.7712259292603,-8.865366218913096e-09,609.9564743041992,561.8541240692139,-0.018789296969771385,513.2092666625977,482.35982179641724,-0.02022944763302803,463.3847236633301,390.4573953151703,-0.021449647843837738,434.07591819763184,320.35096406936646,-0.020052528008818626,554.7960090637207,391.6165602207184,0.01906599849462509,541.2126159667969,328.5791230201721,0.011068806052207947,553.611888885498,305.4057705402374,-0.001935762818902731,566.6599273681641,277.96377897262573,-0.013262692838907242,617.4382781982422,368.3476781845093,0.020278414711356163,604.258861541748,298.0341589450836,0.01313241757452488,610.0015068054199,268.603475689888,-0.0010054635349661112,617.5761222839355,233.5871136188507,-0.013216080144047737,676.9820022583008,364.6640932559967,0.016231900081038475,666.1871337890625,288.31029295921326,0.0022819647565484047,666.9667053222656,264.7815692424774,-0.007627132348716259,676.7669677734375,252.25834608078003,-0.013732906430959702,742.5562477111816,368.5907506942749,0.00995212234556675,728.8114356994629,302.69631028175354,-0.0017491437029093504,717.6076126098633,278.66296648979187,-0.006552278995513916,715.2808570861816,263.6378699541092,-0.009724674746394157
21,660.2000999450684,630.1153993606567,3.7386822526741526e-08,556.9436073303223,593.4598588943481,-0.031915854662656784,477.54916191101074,505.8299660682678,-0.04298717901110649,445.1430416107178,411.3068175315857,-0.050799235701560974,421.88392639160156,334.44228172302246,-0.05530066788196564,522.0501708984375,414.1213345527649,-0.012180677615106106,535.9381484985352,361.56453251838684,-0.03841792792081833,593.2344245910645,359.51711654663086,-0.06095805764198303,649.8419952392578,362.5737404823303,-0.07481560111045837,587.0249176025391,404.39563393592834,-0.007360684219747782,602.0842552185059,349.1295325756073,-0.03512563928961754,658.1741523742676,345.77093482017517,-0.055598653852939606,707.6312828063965,352.1965527534485,-0.06690137833356857,644.4865608215332,410.0971841812134,-0.007987391203641891,666.1691665649414,350.96702814102173,-0.03747139871120453,708.2547569274902,344.206702709198,-0.05070427805185318,744.7598648071289,354.7261869907379,-0.054431501775979996,702.4560928344727,426.37911558151245,-0.011401857249438763,729.0393447875977,372.084242105484,-0.03425825387239456,752.2095108032227,363.1035625934601,-0.042929861694574356,771.4180183410645,366.8164372444153,-0.0454593300819397
12,704.6418571472168,45.17859220504761,7.049795840430306e-07,616.4925956726074,159.73726272583008,0.0011090782936662436,636.1637306213379,276.1435031890869,0.004415592178702354,704.1181182861328,338.40627551078796,0.009357702918350697,770.5688667297363,349.2970633506775,0.014798331074416637,706.3489151000977,354.089537858963,-0.014846633188426495,698.0368995666504,497.1761727333069,-0.014461372047662735,697.2316360473633,572.8113126754761,-0.009495572187006474,697.3909950256348,627.2162318229675,-0.0035520761739462614,804.1438865661621,332.44842410087585,-0.011733251623809338,840.3146553039551,478.6988961696625,-0.01226140558719635,863.9467620849609,563.3828544616699,-0.00893895048648119,884.1422653198242,617.128336429596,-0.0034012042451649904,874.2946243286133,288.29761147499084,-0.005334929097443819,846.9113159179688,363.6610007286072,-0.002825941424816847,807.6647758483887,341.6071593761444,0.002655879594385624,791.7767143249512,301.94971203804016,0.011000129394233227,917.8425979614258,235.84403157234192,0.0018398960819467902,871.1700439453125,287.54908204078674,0.012085319496691227,838.3013534545898,269.9279987812042,0.024442186579108238,822.3023414611816,239.5016098022461,0.0365976020693779
12,749.0814971923828,-13.013713359832764,6.070200129215664e-07,664.7213745117188,107.4391919374466,0.0021236378233879805,669.0456390380859,229.10842537879944,0.007421386428177357,734.5016098022461,296.5343642234802,0.014569152146577835,796.3569831848145,310.86495637893677,0.022556306794285774,762.1907043457031,298.8070213794708,-0.006898230407387018,752.8754425048828,436.0426962375641,-0.002638790523633361,743.7402534484863,507.5626301765442,0.0031976953614503145,738.5242652893066,560.043568611145,0.009634333662688732,853.8615417480469,282.6832866668701,-0.004154696594923735,872.9304885864258,424.39719915390015,3.032563836313784e-05,888.039665222168,507.46092081069946,0.0036084167659282684,903.9317893981934,558.134651184082,0.008400552906095982,918.3081436157227,244.458589553833,0.0013905366649851203,882.4452781677246,324.61477518081665,0.007180848158895969,842.5130081176758,305.60423254966736,0.010079686529934406,824.9316787719727,268.5133695602417,0.015371566638350487,955.5700492858887,199.67729151248932,0.0077692605555057526,906.6899871826172,259.3631798028946,0.020140666514635086,871.2942695617676,241.2677961587906,0.031328119337558746,852.1357154846191,208.70114922523499,0.04186590760946274
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
